time,Open,High,Low,Close,Volume,spread,RealVolume
2023-05-25 00:00:00,1959.748,1960.101,1954.91,1957.207,16444,200,0
2023-05-25 04:00:00,1957.213,1961.33,1954.885,1959.413,15533,200,0
2023-05-25 08:00:00,1959.421,1964.711,1959.21,1961.926,15701,200,0
2023-05-25 12:00:00,1961.958,1963.062,1939.029,1945.393,48142,200,0
2023-05-25 16:00:00,1945.426,1946.908,1938.813,1940.148,17596,200,0
2023-05-25 20:00:00,1940.153,1943.157,1939.377,1940.515,6034,200,0
2023-05-26 00:00:00,1940.492,1948.779,1936.576,1948.423,15953,200,0
2023-05-26 04:00:00,1948.408,1957.219,1946.965,1956.202,17226,200,0
2023-05-26 08:00:00,1956.172,1956.715,1950.991,1951.445,14488,200,0
2023-05-26 12:00:00,1951.435,1953.848,1938.658,1943.457,37113,200,0
2023-05-26 16:00:00,1943.427,1947.566,1942.79,1947.403,15519,200,0
2023-05-26 20:00:00,1947.434,1947.501,1946.197,1946.834,1576,200,0
2023-05-28 20:00:00,1943.265,1946.248,1943.227,1943.654,4454,200,0
2023-05-29 00:00:00,1943.687,1946.165,1940.27,1945.542,12607,200,0
2023-05-29 04:00:00,1945.547,1948.874,1943.741,1944.176,11198,200,0
2023-05-29 08:00:00,1944.193,1946.576,1940.731,1946.272,10859,200,0
2023-05-29 12:00:00,1946.303,1949.718,1944.778,1945.922,13485,200,0
2023-05-29 16:00:00,1945.882,1945.882,1942.772,1943.627,2271,200,0
2023-05-29 20:00:00,1943.445,1944.318,1941.347,1941.683,4372,200,0
2023-05-30 00:00:00,1941.498,1946.602,1939.225,1939.446,15449,200,0
2023-05-30 04:00:00,1939.424,1942.168,1932.042,1942.161,20145,200,0
2023-05-30 08:00:00,1942.149,1960.7,1941.527,1960.144,21384,200,0
2023-05-30 12:00:00,1960.12,1962.253,1950.577,1962.071,30050,200,0
2023-05-30 16:00:00,1962.101,1963.479,1957.703,1960.13,13502,200,0
2023-05-30 20:00:00,1960.098,1960.098,1957.99,1958.535,4184,200,0
2023-05-31 00:00:00,1958.544,1960.452,1953.625,1958.052,14888,200,0
2023-05-31 04:00:00,1958.051,1965.186,1955.735,1956.067,18876,200,0
2023-05-31 08:00:00,1956.092,1960.772,1954.843,1960.324,16956,200,0
2023-05-31 12:00:00,1960.321,1974.526,1959.932,1968.581,36055,200,0
2023-05-31 16:00:00,1968.551,1969.179,1962.654,1963.061,17630,200,0
2023-05-31 20:00:00,1963.094,1966.961,1962.378,1966.244,5670,200,0
2023-06-01 00:00:00,1966.275,1967.446,1961.996,1964.178,15539,200,0
2023-06-01 04:00:00,1964.194,1965.808,1955.08,1955.523,15395,200,0
2023-06-01 08:00:00,1955.535,1968.368,1953.338,1967.861,16281,200,0
2023-06-01 12:00:00,1967.828,1983.049,1958.663,1982.054,39919,200,0
2023-06-01 16:00:00,1982.086,1982.624,1975.635,1978.068,15197,200,0
2023-06-01 20:00:00,1978.101,1978.316,1975.886,1977.03,3690,200,0
2023-06-02 00:00:00,1977.033,1983.374,1974.015,1982.473,14418,200,0
2023-06-02 04:00:00,1982.47,1982.84,1975.784,1975.951,15453,200,0
2023-06-02 08:00:00,1975.933,1981.106,1974.956,1978.772,14068,200,0
2023-06-02 12:00:00,1978.802,1980.174,1960.987,1962.042,40665,200,0
2023-06-02 16:00:00,1962.012,1962.178,1948.066,1948.621,17075,200,0
2023-06-02 20:00:00,1948.584,1948.935,1947.58,1947.992,1667,200,0
2023-06-04 20:00:00,1947.366,1950.096,1947.297,1949.33,4212,200,0
2023-06-05 00:00:00,1949.344,1949.466,1943.826,1947.086,15453,200,0
2023-06-05 04:00:00,1947.085,1947.338,1938.476,1939.893,15037,200,0
2023-06-05 08:00:00,1939.842,1945.869,1938.341,1942.222,15518,200,0
2023-06-05 12:00:00,1942.252,1961.909,1938.048,1958.108,31289,200,0
2023-06-05 16:00:00,1958.144,1964.003,1957.066,1961.029,14170,200,0
2023-06-05 20:00:00,1961.066,1963.119,1960.628,1961.224,5108,200,0
2023-06-06 00:00:00,1961.231,1964.509,1959.007,1959.199,13064,200,0
2023-06-06 04:00:00,1959.196,1962.714,1956.846,1957.491,16780,200,0
2023-06-06 08:00:00,1957.513,1964.896,1957.242,1962.727,16142,200,0
2023-06-06 12:00:00,1962.733,1966.376,1954.345,1963.429,26683,200,0
2023-06-06 16:00:00,1963.432,1966.288,1961.019,1962.84,12441,200,0
2023-06-06 20:00:00,1962.871,1964.504,1962.45,1963.345,4062,200,0
2023-06-07 00:00:00,1963.315,1966.724,1962.905,1963.351,12542,200,0
2023-06-07 04:00:00,1963.348,1964.989,1954.903,1956.108,13446,200,0
2023-06-07 08:00:00,1956.088,1966.378,1955.702,1961.255,15168,200,0
2023-06-07 12:00:00,1961.223,1970.123,1946.404,1947.117,31843,200,0
2023-06-07 16:00:00,1947.148,1947.653,1939.997,1940.077,18782,200,0
2023-06-07 20:00:00,1940.044,1945.278,1939.839,1944.436,5848,200,0
2023-06-08 00:00:00,1944.433,1947.036,1944.24,1946.265,12502,200,0
2023-06-08 04:00:00,1946.29,1948.27,1942.764,1947.268,13918,200,0
2023-06-08 08:00:00,1947.238,1949.053,1944.902,1946.582,14113,200,0
2023-06-08 12:00:00,1946.619,1970.507,1946.2,1966.789,34734,200,0
2023-06-08 16:00:00,1966.819,1969.188,1961.713,1964.946,15642,200,0
2023-06-08 20:00:00,1964.98,1966.354,1964.837,1965.316,3539,200,0
2023-06-09 00:00:00,1965.313,1965.702,1963.176,1963.777,12038,200,0
2023-06-09 04:00:00,1963.776,1966.032,1962.358,1963.135,12994,200,0
2023-06-09 08:00:00,1963.105,1966.877,1960.653,1966.443,14652,200,0
2023-06-09 12:00:00,1966.438,1972.771,1956.58,1962.152,30712,200,0
2023-06-09 16:00:00,1962.119,1962.78,1959.6,1960.134,13318,200,0
2023-06-09 20:00:00,1960.166,1961.097,1960.039,1960.64,1171,200,0
2023-06-11 20:00:00,1959.592,1960.497,1958.013,1959.933,3406,200,0
2023-06-12 00:00:00,1959.941,1960.427,1954.226,1958.44,13103,200,0
2023-06-12 04:00:00,1958.416,1962.069,1956.542,1960.59,13827,200,0
2023-06-12 08:00:00,1960.558,1966.889,1960.187,1963.92,15158,200,0
2023-06-12 12:00:00,1963.921,1965.897,1949.118,1955.393,28575,200,0
2023-06-12 16:00:00,1955.361,1958.706,1953.073,1957.942,14171,200,0
2023-06-12 20:00:00,1957.974,1960.551,1956.744,1959.94,4564,200,0
2023-06-13 00:00:00,1959.953,1962.066,1955.9,1961.996,12680,200,0
2023-06-13 04:00:00,1962.006,1965.344,1958.233,1962.233,14818,200,0
2023-06-13 08:00:00,1962.202,1966.178,1961.448,1963.75,13363,200,0
2023-06-13 12:00:00,1963.736,1970.589,1941.884,1943.096,44075,200,0
2023-06-13 16:00:00,1943.086,1947.049,1939.975,1943.482,16714,200,0
2023-06-13 20:00:00,1943.446,1945.052,1942.089,1943.884,5030,200,0
2023-06-14 00:00:00,1943.891,1949.352,1942.733,1949.249,12404,200,0
2023-06-14 04:00:00,1949.275,1951.496,1945.204,1949.585,13211,200,0
2023-06-14 08:00:00,1949.563,1952.845,1945.774,1946.947,13825,200,0
2023-06-14 12:00:00,1946.952,1960.058,1946.262,1955.908,24247,200,0
2023-06-14 16:00:00,1955.939,1957.393,1939.88,1944.901,41411,200,0
2023-06-14 20:00:00,1944.936,1946.094,1939.673,1945.188,7199,200,0
2023-06-15 00:00:00,1945.146,1945.228,1932.207,1934.811,17993,200,0
2023-06-15 04:00:00,1934.839,1939.764,1928.867,1933.516,20223,200,0
2023-06-15 08:00:00,1933.493,1936.708,1927.793,1928.479,16581,200,0
2023-06-15 12:00:00,1928.449,1959.728,1924.838,1956.51,39113,200,0
2023-06-15 16:00:00,1956.541,1960.194,1956.541,1958.604,15402,200,0
2023-06-15 20:00:00,1958.634,1959.202,1957.215,1958.223,4076,200,0
2023-06-16 00:00:00,1958.223,1962.032,1955.137,1956.613,14387,200,0
2023-06-16 04:00:00,1956.617,1963.228,1954.629,1961.563,15208,200,0
2023-06-16 08:00:00,1961.594,1966.498,1959.966,1965.583,15975,200,0
2023-06-16 12:00:00,1965.614,1967.848,1953.188,1956.229,33060,200,0
2023-06-16 16:00:00,1956.196,1959.667,1953.908,1955.391,14732,200,0
2023-06-16 20:00:00,1955.359,1958.211,1955.321,1957.441,1725,200,0
2023-06-18 20:00:00,1958.5,1958.561,1956.235,1957.038,3499,200,0
2023-06-19 00:00:00,1957.046,1958.662,1953.977,1955.659,12262,200,0
2023-06-19 04:00:00,1955.627,1957.461,1952.687,1955.063,12771,200,0
2023-06-19 08:00:00,1955.032,1958.711,1948.288,1948.445,14491,200,0
2023-06-19 12:00:00,1948.478,1953.421,1947.734,1950.64,15245,200,0
2023-06-19 16:00:00,1950.643,1951.858,1949.723,1949.958,2932,200,0
2023-06-19 20:00:00,1950.701,1954.171,1950.641,1952.197,3540,200,0
2023-06-20 00:00:00,1952.383,1952.95,1944.892,1950.173,14820,200,0
2023-06-20 04:00:00,1950.176,1956.727,1946.882,1954.899,15491,200,0
2023-06-20 08:00:00,1954.859,1955.531,1949.898,1951.29,15308,200,0
2023-06-20 12:00:00,1951.32,1954.503,1929.584,1935.074,33030,200,0
2023-06-20 16:00:00,1935.108,1938.68,1934.137,1936.07,15026,200,0
2023-06-20 20:00:00,1936.106,1938.802,1935.419,1937.231,5761,200,0
2023-06-21 00:00:00,1937.225,1939.431,1935.341,1937.01,13289,200,0
2023-06-21 04:00:00,1937.027,1937.337,1931.177,1934.788,15716,200,0
2023-06-21 08:00:00,1934.789,1935.865,1932.083,1934.529,15466,200,0
2023-06-21 12:00:00,1934.498,1935.283,1918.808,1932.25,39768,200,0
2023-06-21 16:00:00,1932.216,1937.549,1930.355,1933.383,16529,200,0
2023-06-21 20:00:00,1933.406,1934.861,1931.929,1933.839,5717,200,0
2023-06-22 00:00:00,1933.838,1934.198,1931.484,1932.549,9460,200,0
2023-06-22 04:00:00,1932.523,1933.023,1927.025,1929.928,15062,200,0
2023-06-22 08:00:00,1929.898,1931.232,1924.729,1927.321,16312,200,0
2023-06-22 12:00:00,1927.306,1930.798,1912.757,1913.412,33334,200,0
2023-06-22 16:00:00,1913.378,1917.696,1913.0,1913.845,15864,200,0
2023-06-22 20:00:00,1913.81,1914.923,1912.355,1914.439,5097,200,0
2023-06-23 00:00:00,1914.439,1916.031,1910.091,1912.356,12525,200,0
2023-06-23 04:00:00,1912.349,1918.893,1912.07,1917.996,17329,200,0
2023-06-23 08:00:00,1918.045,1920.589,1916.567,1919.123,15288,200,0
2023-06-23 12:00:00,1919.13,1937.231,1918.764,1920.996,34657,200,0
2023-06-23 16:00:00,1921.006,1922.302,1917.865,1919.065,14292,200,0
2023-06-23 20:00:00,1919.034,1921.682,1918.937,1921.192,1759,200,0
2023-06-25 20:00:00,1922.951,1925.402,1922.682,1925.294,4392,200,0
2023-06-26 00:00:00,1925.293,1928.47,1924.059,1925.461,15180,200,0
2023-06-26 04:00:00,1925.462,1929.074,1922.125,1928.869,14414,200,0
2023-06-26 08:00:00,1928.869,1933.28,1928.857,1931.345,14925,200,0
2023-06-26 12:00:00,1931.347,1933.051,1921.269,1925.644,23900,200,0
2023-06-26 16:00:00,1925.675,1926.502,1922.344,1922.819,13383,200,0
2023-06-26 20:00:00,1922.78,1924.656,1920.902,1922.485,4474,200,0
2023-06-27 00:00:00,1922.501,1930.207,1921.659,1928.414,13009,200,0
2023-06-27 04:00:00,1928.408,1929.615,1924.155,1928.152,12911,200,0
2023-06-27 08:00:00,1928.152,1928.59,1919.429,1923.09,13863,200,0
2023-06-27 12:00:00,1923.068,1930.639,1911.243,1913.461,30680,200,0
2023-06-27 16:00:00,1913.444,1916.497,1910.8,1913.686,14804,200,0
2023-06-27 20:00:00,1913.716,1915.779,1912.915,1915.385,4340,200,0
2023-06-28 00:00:00,1915.389,1917.174,1913.445,1915.176,12625,200,0
2023-06-28 04:00:00,1915.176,1916.741,1908.997,1910.891,13521,200,0
2023-06-28 08:00:00,1910.89,1911.901,1905.571,1907.12,15337,200,0
2023-06-28 12:00:00,1907.121,1913.176,1902.5,1910.823,28856,200,0
2023-06-28 16:00:00,1910.792,1913.334,1909.161,1909.243,13855,200,0
2023-06-28 20:00:00,1909.208,1910.706,1906.774,1909.681,5493,200,0
2023-06-29 00:00:00,1909.712,1912.779,1902.715,1905.418,14013,200,0
2023-06-29 04:00:00,1905.387,1907.308,1902.51,1905.661,14561,200,0
2023-06-29 08:00:00,1905.693,1910.968,1903.886,1910.002,14103,200,0
2023-06-29 12:00:00,1910.007,1912.847,1892.839,1908.94,35858,200,0
2023-06-29 16:00:00,1908.916,1910.73,1906.208,1907.602,14080,200,0
2023-06-29 20:00:00,1907.571,1908.935,1907.08,1908.661,4690,200,0
2023-06-30 00:00:00,1908.692,1909.687,1907.079,1908.252,12003,200,0
2023-06-30 04:00:00,1908.254,1909.862,1903.73,1905.245,13485,200,0
2023-06-30 08:00:00,1905.219,1906.604,1900.419,1905.239,14467,200,0
2023-06-30 12:00:00,1905.272,1919.359,1904.593,1918.98,35002,200,0
2023-06-30 16:00:00,1918.995,1922.693,1917.426,1920.043,14929,200,0
2023-06-30 20:00:00,1920.011,1920.1,1918.098,1919.333,1890,200,0
2023-07-02 20:00:00,1918.552,1919.584,1917.464,1918.169,3360,200,0
2023-07-03 00:00:00,1918.164,1919.005,1914.604,1918.307,12797,200,0
2023-07-03 04:00:00,1918.338,1920.582,1912.068,1912.131,14440,200,0
2023-07-03 08:00:00,1912.155,1914.318,1910.003,1912.502,13268,200,0
2023-07-03 12:00:00,1912.509,1930.631,1911.59,1926.565,26788,200,0
2023-07-03 16:00:00,1926.563,1926.648,1920.565,1921.309,9155,200,0
2023-07-03 20:00:00,1921.307,1921.652,1919.665,1921.181,2580,200,0
2023-07-04 00:00:00,1921.18,1923.451,1920.024,1922.912,10833,200,0
2023-07-04 04:00:00,1922.918,1928.399,1922.696,1927.978,12301,200,0
2023-07-04 08:00:00,1927.977,1930.645,1925.678,1928.474,12438,200,0
2023-07-04 12:00:00,1928.477,1930.268,1926.099,1926.993,12243,200,0
2023-07-04 16:00:00,1926.993,1927.135,1923.958,1924.993,3890,200,0
2023-07-04 20:00:00,1925.509,1929.274,1924.84,1926.176,3387,200,0
2023-07-05 00:00:00,1926.247,1927.058,1923.145,1924.359,10676,200,0
2023-07-05 04:00:00,1924.358,1927.713,1920.809,1927.415,12988,200,0
2023-07-05 08:00:00,1927.384,1929.556,1925.148,1927.471,13489,200,0
2023-07-05 12:00:00,1927.468,1934.767,1918.926,1923.173,28475,200,0
2023-07-05 16:00:00,1923.172,1924.734,1915.127,1915.799,16207,200,0
2023-07-05 20:00:00,1915.763,1917.869,1914.765,1916.772,5258,200,0
2023-07-06 00:00:00,1916.784,1919.696,1916.06,1918.108,12655,200,0
2023-07-06 04:00:00,1918.113,1921.445,1916.9,1918.876,13372,200,0
2023-07-06 08:00:00,1918.91,1927.178,1916.054,1926.585,14405,200,0
2023-07-06 12:00:00,1926.586,1927.548,1902.568,1911.45,44178,200,0
2023-07-06 16:00:00,1911.472,1912.346,1908.864,1910.161,13236,200,0
2023-07-06 20:00:00,1910.192,1912.189,1909.567,1911.516,4621,200,0
2023-07-07 00:00:00,1911.543,1912.391,1909.625,1911.094,11721,200,0
2023-07-07 04:00:00,1911.091,1916.421,1910.212,1914.538,13389,200,0
2023-07-07 08:00:00,1914.568,1918.302,1913.291,1917.483,13434,200,0
2023-07-07 12:00:00,1917.515,1934.845,1914.251,1927.57,39028,200,0
2023-07-07 16:00:00,1927.539,1929.297,1924.596,1924.608,14032,200,0
2023-07-07 20:00:00,1924.642,1925.41,1924.216,1925.339,1738,200,0
2023-07-09 20:00:00,1925.288,1928.14,1923.842,1924.848,4469,200,0
2023-07-10 00:00:00,1924.858,1926.88,1922.512,1923.84,13717,200,0
2023-07-10 04:00:00,1923.837,1925.658,1919.318,1924.845,13232,200,0
2023-07-10 08:00:00,1924.843,1926.183,1922.641,1924.621,12614,200,0
2023-07-10 12:00:00,1924.652,1924.972,1912.299,1923.522,26426,200,0
2023-07-10 16:00:00,1923.513,1926.794,1922.65,1925.798,12783,200,0
2023-07-10 20:00:00,1925.766,1925.873,1924.362,1924.821,4027,200,0
2023-07-11 00:00:00,1924.822,1928.891,1924.406,1926.616,13063,200,0
2023-07-11 04:00:00,1926.621,1937.902,1926.355,1932.222,16321,200,0
2023-07-11 08:00:00,1932.228,1938.404,1931.936,1936.266,14294,200,0
2023-07-11 12:00:00,1936.235,1936.442,1929.37,1931.048,22224,200,0
2023-07-11 16:00:00,1931.017,1932.777,1929.306,1932.473,11679,200,0
2023-07-11 20:00:00,1932.462,1933.761,1931.574,1933.24,4111,200,0
2023-07-12 00:00:00,1933.244,1940.93,1933.171,1938.494,13507,200,0
2023-07-12 04:00:00,1938.493,1940.178,1933.836,1934.641,13147,200,0
2023-07-12 08:00:00,1934.641,1936.386,1933.343,1934.628,12168,200,0
2023-07-12 12:00:00,1934.624,1958.237,1933.528,1955.661,36771,200,0
2023-07-12 16:00:00,1955.63,1959.618,1955.349,1958.686,13923,200,0
2023-07-12 20:00:00,1958.662,1958.686,1956.886,1957.713,4622,200,0
2023-07-13 00:00:00,1957.714,1961.607,1956.317,1960.268,14021,200,0
2023-07-13 04:00:00,1960.276,1963.303,1955.23,1961.745,16207,200,0
2023-07-13 08:00:00,1961.766,1962.689,1957.916,1959.868,13208,200,0
2023-07-13 12:00:00,1959.868,1963.276,1952.294,1954.943,31751,200,0
2023-07-13 16:00:00,1954.974,1960.765,1954.744,1959.986,14122,200,0
2023-07-13 20:00:00,1959.959,1961.818,1959.82,1960.134,5108,200,0
2023-07-14 00:00:00,1960.124,1963.671,1958.324,1962.545,13808,200,0
2023-07-14 04:00:00,1962.547,1962.547,1954.271,1956.849,14715,200,0
2023-07-14 08:00:00,1956.819,1960.003,1955.149,1959.225,13713,200,0
2023-07-14 12:00:00,1959.233,1962.711,1950.661,1958.074,32699,200,0
2023-07-14 16:00:00,1958.078,1960.984,1954.277,1954.277,13993,200,0
2023-07-14 20:00:00,1954.328,1955.64,1954.283,1955.223,1973,200,0
2023-07-16 20:00:00,1954.975,1954.975,1951.354,1953.281,4160,200,0
2023-07-17 00:00:00,1953.281,1955.909,1950.881,1952.055,12597,200,0
2023-07-17 04:00:00,1952.056,1956.8,1950.502,1952.254,13439,200,0
2023-07-17 08:00:00,1952.224,1959.801,1951.902,1957.602,14555,200,0
2023-07-17 12:00:00,1957.577,1959.377,1945.553,1954.585,25449,200,0
2023-07-17 16:00:00,1954.617,1956.31,1952.436,1955.334,11406,200,0
2023-07-17 20:00:00,1955.3,1956.253,1954.346,1955.398,3831,200,0
2023-07-18 00:00:00,1955.396,1960.576,1954.677,1959.764,13326,200,0
2023-07-18 04:00:00,1959.762,1964.019,1957.732,1961.479,14173,200,0
2023-07-18 08:00:00,1961.482,1971.798,1960.518,1962.989,15674,200,0
2023-07-18 12:00:00,1963.019,1984.251,1960.671,1978.084,39952,200,0
2023-07-18 16:00:00,1978.089,1981.438,1974.965,1977.719,14170,200,0
2023-07-18 20:00:00,1977.696,1979.126,1976.733,1977.481,4940,200,0
2023-07-19 00:00:00,1977.464,1978.459,1974.409,1975.443,12735,200,0
2023-07-19 04:00:00,1975.444,1980.859,1972.971,1977.929,15023,200,0
2023-07-19 08:00:00,1977.912,1979.064,1971.518,1973.704,13829,200,0
2023-07-19 12:00:00,1973.723,1979.822,1969.692,1973.789,24372,200,0
2023-07-19 16:00:00,1973.806,1978.861,1972.049,1978.439,12831,200,0
2023-07-19 20:00:00,1978.434,1978.877,1975.4,1977.683,4830,200,0
2023-07-20 00:00:00,1977.661,1987.421,1977.299,1985.174,14989,200,0
2023-07-20 04:00:00,1985.176,1985.448,1977.811,1979.155,14643,200,0
2023-07-20 08:00:00,1979.134,1983.809,1978.141,1981.407,13750,200,0
2023-07-20 12:00:00,1981.408,1981.544,1965.438,1968.609,28973,200,0
2023-07-20 16:00:00,1968.604,1971.423,1965.32,1968.712,13941,200,0
2023-07-20 20:00:00,1968.681,1972.82,1968.435,1972.197,4306,200,0
2023-07-21 00:00:00,1972.227,1973.735,1969.85,1970.234,13113,200,0
2023-07-21 04:00:00,1970.21,1972.141,1964.156,1964.208,13908,200,0
2023-07-21 08:00:00,1964.208,1966.745,1961.056,1965.74,16674,200,0
2023-07-21 12:00:00,1965.715,1968.049,1956.605,1960.257,25222,200,0
2023-07-21 16:00:00,1960.222,1964.806,1960.154,1962.415,11941,200,0
2023-07-21 20:00:00,1962.445,1962.627,1961.463,1961.851,1405,200,0
2023-07-23 20:00:00,1962.228,1962.882,1960.351,1961.177,2975,200,0
2023-07-24 00:00:00,1961.172,1962.623,1959.033,1960.143,12906,200,0
2023-07-24 04:00:00,1960.112,1965.632,1957.839,1963.236,13910,200,0
2023-07-24 08:00:00,1963.218,1967.805,1959.318,1964.957,14865,200,0
2023-07-24 12:00:00,1964.987,1967.607,1957.098,1959.621,25725,200,0
2023-07-24 16:00:00,1959.638,1961.407,1953.425,1954.301,13848,200,0
2023-07-24 20:00:00,1954.336,1955.413,1953.174,1954.393,4585,200,0
2023-07-25 00:00:00,1954.394,1963.498,1953.854,1961.553,13647,200,0
2023-07-25 04:00:00,1961.553,1964.098,1959.544,1961.169,13573,200,0
2023-07-25 08:00:00,1961.135,1963.624,1953.093,1960.736,14864,200,0
2023-07-25 12:00:00,1960.72,1965.311,1951.787,1964.246,23760,200,0
2023-07-25 16:00:00,1964.224,1965.62,1961.266,1964.431,11866,200,0
2023-07-25 20:00:00,1964.398,1966.242,1964.099,1965.284,5231,200,0
2023-07-26 00:00:00,1965.283,1966.026,1962.002,1963.88,12002,200,0
2023-07-26 04:00:00,1963.889,1971.079,1962.387,1970.591,12842,200,0
2023-07-26 08:00:00,1970.613,1974.149,1969.591,1971.911,12839,200,0
2023-07-26 12:00:00,1972.038,1974.96,1963.682,1972.347,22815,200,0
2023-07-26 16:00:00,1972.374,1978.243,1965.531,1974.807,27606,200,0
2023-07-26 20:00:00,1974.777,1974.777,1970.942,1972.009,6448,200,0
2023-07-27 00:00:00,1972.012,1982.133,1971.117,1977.879,12821,200,0
2023-07-27 04:00:00,1977.905,1982.081,1974.004,1979.892,14550,200,0
2023-07-27 08:00:00,1979.922,1981.053,1973.557,1978.989,14606,200,0
2023-07-27 12:00:00,1979.002,1979.066,1942.642,1946.88,38594,200,0
2023-07-27 16:00:00,1946.849,1949.632,1942.018,1944.14,19844,200,0
2023-07-27 20:00:00,1944.107,1948.058,1943.373,1947.443,6695,200,0
2023-07-28 00:00:00,1947.411,1954.92,1946.054,1954.185,24310,200,0
2023-07-28 04:00:00,1954.216,1956.696,1948.219,1949.603,24507,200,0
2023-07-28 08:00:00,1949.666,1957.96,1947.819,1956.578,15963,200,0
2023-07-28 12:00:00,1956.544,1963.355,1952.244,1960.909,28834,200,0
2023-07-28 16:00:00,1960.892,1963.46,1957.479,1959.081,11862,200,0
2023-07-28 20:00:00,1959.049,1959.547,1958.603,1959.184,1454,200,0
2023-07-30 20:00:00,1959.875,1960.47,1957.373,1958.063,3961,200,0
2023-07-31 00:00:00,1958.054,1958.828,1953.647,1954.551,14309,200,0
2023-07-31 04:00:00,1954.539,1956.967,1953.056,1954.823,13931,200,0
2023-07-31 08:00:00,1954.846,1961.041,1950.718,1959.03,14058,200,0
2023-07-31 12:00:00,1959.06,1972.326,1957.477,1970.636,23241,200,0
2023-07-31 16:00:00,1970.646,1972.201,1964.209,1964.482,11642,200,0
2023-07-31 20:00:00,1964.514,1965.944,1963.846,1963.907,5151,200,0
2023-08-01 00:00:00,1963.906,1964.628,1958.972,1962.139,11993,200,0
2023-08-01 04:00:00,1962.13,1962.277,1954.351,1955.437,13802,200,0
2023-08-01 08:00:00,1955.404,1957.657,1953.013,1953.524,14176,200,0
2023-08-01 12:00:00,1953.546,1955.767,1941.267,1944.199,31135,200,0
2023-08-01 16:00:00,1944.169,1945.501,1941.209,1944.37,11042,200,0
2023-08-01 20:00:00,1944.402,1952.858,1944.04,1952.146,9549,200,0
2023-08-02 00:00:00,1952.14,1952.381,1946.676,1949.275,13917,200,0
2023-08-02 04:00:00,1949.268,1950.351,1945.283,1948.372,14194,200,0
2023-08-02 08:00:00,1948.414,1954.752,1948.26,1950.621,14588,200,0
2023-08-02 12:00:00,1950.657,1951.821,1932.864,1935.52,31630,200,0
2023-08-02 16:00:00,1935.489,1939.091,1934.979,1935.194,12144,200,0
2023-08-02 20:00:00,1935.182,1936.927,1934.388,1936.0,4298,200,0
2023-08-03 00:00:00,1936.025,1938.822,1933.917,1937.228,11139,200,0
2023-08-03 04:00:00,1937.249,1938.206,1930.777,1936.873,15993,200,0
2023-08-03 08:00:00,1936.881,1938.37,1932.804,1935.001,16224,200,0
2023-08-03 12:00:00,1935.0,1938.673,1929.496,1933.021,33074,200,0
2023-08-03 16:00:00,1933.021,1935.882,1932.49,1934.212,10909,200,0
2023-08-03 20:00:00,1934.207,1937.004,1933.925,1935.774,4840,200,0
2023-08-04 00:00:00,1935.747,1937.964,1934.32,1935.16,12323,200,0
2023-08-04 04:00:00,1935.16,1937.429,1932.094,1932.832,13042,200,0
2023-08-04 08:00:00,1932.856,1934.142,1931.219,1932.269,12383,200,0
2023-08-04 12:00:00,1932.27,1946.752,1925.071,1942.672,36782,200,0
2023-08-04 16:00:00,1942.64,1943.486,1939.779,1941.338,11951,200,0
2023-08-04 20:00:00,1941.306,1943.279,1941.138,1942.483,1956,200,0
2023-08-06 20:00:00,1942.56,1946.648,1942.415,1943.79,4433,200,0
2023-08-07 00:00:00,1943.785,1945.267,1938.156,1939.32,12018,200,0
2023-08-07 04:00:00,1939.299,1939.448,1935.226,1936.728,13589,200,0
2023-08-07 08:00:00,1936.714,1937.563,1933.354,1936.18,13635,200,0
2023-08-07 12:00:00,1936.172,1941.653,1931.357,1932.46,21130,200,0
2023-08-07 16:00:00,1932.458,1937.591,1932.074,1936.65,11116,200,0
2023-08-07 20:00:00,1936.619,1938.031,1935.561,1936.732,4655,200,0
2023-08-08 00:00:00,1936.763,1937.305,1931.087,1933.105,12504,200,0
2023-08-08 04:00:00,1933.074,1934.813,1930.162,1930.393,13101,200,0
2023-08-08 08:00:00,1930.426,1935.509,1928.087,1928.916,15475,200,0
2023-08-08 12:00:00,1928.925,1931.797,1922.508,1925.774,25893,200,0
2023-08-08 16:00:00,1925.777,1928.401,1923.561,1924.796,11747,200,0
2023-08-08 20:00:00,1924.764,1925.699,1924.491,1925.569,3441,200,0
2023-08-09 00:00:00,1925.574,1930.816,1924.188,1930.111,12450,200,0
2023-08-09 04:00:00,1930.103,1932.204,1928.524,1930.541,12671,200,0
2023-08-09 08:00:00,1930.515,1930.769,1923.109,1924.564,13779,200,0
2023-08-09 12:00:00,1924.53,1927.377,1915.4,1916.653,25293,200,0
2023-08-09 16:00:00,1916.683,1918.118,1915.387,1915.493,12187,200,0
2023-08-09 20:00:00,1915.462,1916.892,1913.983,1916.688,4508,200,0
2023-08-10 00:00:00,1916.688,1919.13,1915.363,1918.637,11209,200,0
2023-08-10 04:00:00,1918.636,1920.576,1915.465,1919.316,12104,200,0
2023-08-10 08:00:00,1919.314,1922.628,1918.575,1921.817,12271,200,0
2023-08-10 12:00:00,1921.811,1929.514,1912.825,1919.961,35619,200,0
2023-08-10 16:00:00,1919.995,1921.66,1912.839,1913.289,14771,200,0
2023-08-10 20:00:00,1913.255,1913.626,1910.694,1912.358,4734,200,0
2023-08-11 00:00:00,1912.358,1915.945,1911.858,1914.581,10263,200,0
2023-08-11 04:00:00,1914.581,1917.965,1912.584,1917.851,11695,200,0
